EventType,TimeStart,TimeEnd,Duration,EventName
CONCURRENT_KERNEL,1747259044278588396,1747259044278593036,4640,vector_fft_c2r
DRIVER,1747259044278190045,1747259044278195986,5941,cuLaunchKernel
CONCURRENT_KERNEL,1747259044278593835,1747259044278598700,4865,updateVelocity_k
RUNTIME,1747259044278197087,1747259044278204222,7135,cudaLaunchKernel_v7000
RUNTIME,1747259044278204706,1747259044278204856,150,cudaGetLastError_v3020
RUNTIME,1747259044278205703,1747259044278225663,19960,cudaGraphicsMapResources_v3020
RUNTIME,1747259044278226061,1747259044278226206,145,cudaGetLastError_v3020
RUNTIME,1747259044278226648,1747259044278229815,3167,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044278230103,1747259044278230245,142,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044294525519,1747259044294544591,19072,advectParticles_k
RUNTIME,1747259044278230919,1747259044278238563,7644,cudaLaunchKernel_v7000
RUNTIME,1747259044278239057,1747259044278239208,151,cudaGetLastError_v3020
RUNTIME,1747259044278239696,1747259044278250994,11298,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044278251344,1747259044278251497,153,cudaGetLastError_v3020
RUNTIME,1747259044294483815,1747259044294545712,61897,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044295193111,1747259044295203127,10016,advectVelocity_k
RUNTIME,1747259044294548884,1747259044294569197,20313,cudaLaunchKernel_v7000
RUNTIME,1747259044294570231,1747259044294570780,549,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044295205848,1747259044295211064,5216,vector_fft_r2c
DRIVER,1747259044294576597,1747259044294587405,10808,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295211863,1747259044295218391,6528,regular_fft
DRIVER,1747259044294588946,1747259044294596412,7466,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295219288,1747259044295224120,4832,vector_fft_r2c
DRIVER,1747259044294597636,1747259044294604476,6840,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295224951,1747259044295231288,6337,regular_fft
DRIVER,1747259044294604949,1747259044294611542,6593,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295232152,1747259044295239192,7040,diffuseProject_k
RUNTIME,1747259044294613087,1747259044294620639,7552,cudaLaunchKernel_v7000
RUNTIME,1747259044294621188,1747259044294621453,265,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044295240056,1747259044295246552,6496,regular_fft
DRIVER,1747259044294622931,1747259044294629452,6521,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295247288,1747259044295252312,5024,vector_fft_c2r
DRIVER,1747259044294630048,1747259044294636977,6929,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295253144,1747259044295259448,6304,regular_fft
DRIVER,1747259044294638176,1747259044294644194,6018,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295260184,1747259044295264920,4736,vector_fft_c2r
DRIVER,1747259044294644656,1747259044294650726,6070,cuLaunchKernel
CONCURRENT_KERNEL,1747259044295266872,1747259044295271768,4896,updateVelocity_k
RUNTIME,1747259044294651770,1747259044294658912,7142,cudaLaunchKernel_v7000
RUNTIME,1747259044294659397,1747259044294659617,220,cudaGetLastError_v3020
RUNTIME,1747259044294660357,1747259044294678968,18611,cudaGraphicsMapResources_v3020
RUNTIME,1747259044294679403,1747259044294679548,145,cudaGetLastError_v3020
RUNTIME,1747259044294680008,1747259044294682986,2978,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044294683272,1747259044294683415,143,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044311157563,1747259044311176508,18945,advectParticles_k
RUNTIME,1747259044294684288,1747259044294691872,7584,cudaLaunchKernel_v7000
RUNTIME,1747259044294692368,1747259044294692508,140,cudaGetLastError_v3020
RUNTIME,1747259044294693012,1747259044294704028,11016,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044294704401,1747259044294704552,151,cudaGetLastError_v3020
RUNTIME,1747259044311168952,1747259044311231273,62321,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044311839299,1747259044311847652,8353,advectVelocity_k
RUNTIME,1747259044311234385,1747259044311254020,19635,cudaLaunchKernel_v7000
RUNTIME,1747259044311254939,1747259044311255522,583,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044311848388,1747259044311853444,5056,vector_fft_r2c
DRIVER,1747259044311261460,1747259044311271230,9770,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311854276,1747259044311860804,6528,regular_fft
DRIVER,1747259044311272890,1747259044311280266,7376,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311861636,1747259044311866468,4832,vector_fft_r2c
DRIVER,1747259044311281527,1747259044311288007,6480,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311867268,1747259044311873604,6336,regular_fft
DRIVER,1747259044311288508,1747259044311294991,6483,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311874340,1747259044311881540,7200,diffuseProject_k
RUNTIME,1747259044311296449,1747259044311303979,7530,cudaLaunchKernel_v7000
RUNTIME,1747259044311304509,1747259044311304726,217,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044311882404,1747259044311888900,6496,regular_fft
DRIVER,1747259044311306100,1747259044311312476,6376,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311889764,1747259044311894692,4928,vector_fft_c2r
DRIVER,1747259044311313068,1747259044311319750,6682,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311895493,1747259044311901765,6272,regular_fft
DRIVER,1747259044311320763,1747259044311327042,6279,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311902532,1747259044311907204,4672,vector_fft_c2r
DRIVER,1747259044311327495,1747259044311333507,6012,cuLaunchKernel
CONCURRENT_KERNEL,1747259044311908037,1747259044311912965,4928,updateVelocity_k
RUNTIME,1747259044311334758,1747259044311342010,7252,cudaLaunchKernel_v7000
RUNTIME,1747259044311342502,1747259044311342648,146,cudaGetLastError_v3020
RUNTIME,1747259044311343388,1747259044311363648,20260,cudaGraphicsMapResources_v3020
RUNTIME,1747259044311364037,1747259044311364228,191,cudaGetLastError_v3020
RUNTIME,1747259044311364662,1747259044311367722,3060,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044311387446,1747259044311387590,144,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044327812680,1747259044327831848,19168,advectParticles_k
RUNTIME,1747259044311388331,1747259044311395883,7552,cudaLaunchKernel_v7000
RUNTIME,1747259044311396361,1747259044311396513,152,cudaGetLastError_v3020
RUNTIME,1747259044311396999,1747259044311409380,12381,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044311409756,1747259044311409899,143,cudaGetLastError_v3020
RUNTIME,1747259044327789310,1747259044327850542,61232,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044328490672,1747259044328498928,8256,advectVelocity_k
RUNTIME,1747259044327853655,1747259044327873454,19799,cudaLaunchKernel_v7000
RUNTIME,1747259044327874401,1747259044327874929,528,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044328499696,1747259044328504849,5153,vector_fft_r2c
DRIVER,1747259044327887533,1747259044327898435,10902,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328505680,1747259044328512208,6528,regular_fft
DRIVER,1747259044327900106,1747259044327908090,7984,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328513040,1747259044328517744,4704,vector_fft_r2c
DRIVER,1747259044327909364,1747259044327916056,6692,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328518577,1747259044328524912,6335,regular_fft
DRIVER,1747259044327916585,1747259044327922768,6183,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328525649,1747259044328532849,7200,diffuseProject_k
RUNTIME,1747259044327924182,1747259044327931380,7198,cudaLaunchKernel_v7000
RUNTIME,1747259044327931976,1747259044327932161,185,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044328533553,1747259044328540049,6496,regular_fft
DRIVER,1747259044327933722,1747259044327940505,6783,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328540913,1747259044328545841,4928,vector_fft_c2r
DRIVER,1747259044327941141,1747259044327948081,6940,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328546609,1747259044328552881,6272,regular_fft
DRIVER,1747259044327949119,1747259044327955207,6088,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328557073,1747259044328561745,4672,vector_fft_c2r
DRIVER,1747259044327955649,1747259044327976762,21113,cuLaunchKernel
CONCURRENT_KERNEL,1747259044328566097,1747259044328570961,4864,updateVelocity_k
RUNTIME,1747259044327977962,1747259044327985073,7111,cudaLaunchKernel_v7000
RUNTIME,1747259044327985577,1747259044327985734,157,cudaGetLastError_v3020
RUNTIME,1747259044327986539,1747259044328005849,19310,cudaGraphicsMapResources_v3020
RUNTIME,1747259044328006227,1747259044328006370,143,cudaGetLastError_v3020
RUNTIME,1747259044328006855,1747259044328010060,3205,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044328010372,1747259044328010502,130,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044344587926,1747259044344607094,19168,advectParticles_k
RUNTIME,1747259044328011266,1747259044328018969,7703,cudaLaunchKernel_v7000
RUNTIME,1747259044328019467,1747259044328019605,138,cudaGetLastError_v3020
RUNTIME,1747259044328020131,1747259044328031867,11736,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044328032247,1747259044328032386,139,cudaGetLastError_v3020
RUNTIME,1747259044344561944,1747259044344638462,76518,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044345269822,1747259044345277822,8000,advectVelocity_k
RUNTIME,1747259044344641993,1747259044344663182,21189,cudaLaunchKernel_v7000
RUNTIME,1747259044344664129,1747259044344664706,577,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044345278558,1747259044345283615,5057,vector_fft_r2c
DRIVER,1747259044344672758,1747259044344683282,10524,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345284414,1747259044345290942,6528,regular_fft
DRIVER,1747259044344685229,1747259044344692998,7769,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345291774,1747259044345296510,4736,vector_fft_r2c
DRIVER,1747259044344694244,1747259044344700744,6500,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345297343,1747259044345303678,6335,regular_fft
DRIVER,1747259044344701322,1747259044344707825,6503,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345304543,1747259044345311711,7168,diffuseProject_k
RUNTIME,1747259044344709487,1747259044344735660,26173,cudaLaunchKernel_v7000
RUNTIME,1747259044344736211,1747259044344736438,227,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044345312447,1747259044345319071,6624,regular_fft
DRIVER,1747259044344738079,1747259044344758451,20372,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345319839,1747259044345324767,4928,vector_fft_c2r
DRIVER,1747259044344759263,1747259044344766894,7631,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345325535,1747259044345331775,6240,regular_fft
DRIVER,1747259044344768129,1747259044344774569,6440,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345332575,1747259044345337279,4704,vector_fft_c2r
DRIVER,1747259044344775062,1747259044344781126,6064,cuLaunchKernel
CONCURRENT_KERNEL,1747259044345338143,1747259044345343039,4896,updateVelocity_k
RUNTIME,1747259044344782339,1747259044344789348,7009,cudaLaunchKernel_v7000
RUNTIME,1747259044344789841,1747259044344789978,137,cudaGetLastError_v3020
RUNTIME,1747259044344790896,1747259044344811070,20174,cudaGraphicsMapResources_v3020
RUNTIME,1747259044344811459,1747259044344811599,140,cudaGetLastError_v3020
RUNTIME,1747259044344812077,1747259044344815175,3098,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044344815521,1747259044344815665,144,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044361247554,1747259044361266787,19233,advectParticles_k
RUNTIME,1747259044344816495,1747259044344823906,7411,cudaLaunchKernel_v7000
RUNTIME,1747259044344824417,1747259044344824562,145,cudaGetLastError_v3020
RUNTIME,1747259044344825050,1747259044344836594,11544,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044344836969,1747259044344837103,134,cudaGetLastError_v3020
RUNTIME,1747259044361243038,1747259044361305001,61963,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044361826729,1747259044361835274,8545,advectVelocity_k
RUNTIME,1747259044361308184,1747259044361328498,20314,cudaLaunchKernel_v7000
RUNTIME,1747259044361329448,1747259044361330057,609,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044361836042,1747259044361841097,5055,vector_fft_r2c
DRIVER,1747259044361335919,1747259044361345370,9451,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361841898,1747259044361848394,6496,regular_fft
DRIVER,1747259044361367189,1747259044361374958,7769,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361850922,1747259044361855594,4672,vector_fft_r2c
DRIVER,1747259044361376345,1747259044361383155,6810,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361856458,1747259044361862794,6336,regular_fft
DRIVER,1747259044361383646,1747259044361389951,6305,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361863626,1747259044361870986,7360,diffuseProject_k
RUNTIME,1747259044361391409,1747259044361398780,7371,cudaLaunchKernel_v7000
RUNTIME,1747259044361399331,1747259044361399524,193,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044361871850,1747259044361878378,6528,regular_fft
DRIVER,1747259044361401003,1747259044361407644,6641,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361879210,1747259044361884138,4928,vector_fft_c2r
DRIVER,1747259044361408366,1747259044361415141,6775,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361884906,1747259044361891274,6368,regular_fft
DRIVER,1747259044361416232,1747259044361422469,6237,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361892106,1747259044361896778,4672,vector_fft_c2r
DRIVER,1747259044361422865,1747259044361429180,6315,cuLaunchKernel
CONCURRENT_KERNEL,1747259044361897611,1747259044361902442,4831,updateVelocity_k
RUNTIME,1747259044361430338,1747259044361437633,7295,cudaLaunchKernel_v7000
RUNTIME,1747259044361438113,1747259044361438256,143,cudaGetLastError_v3020
RUNTIME,1747259044361439128,1747259044361458421,19293,cudaGraphicsMapResources_v3020
RUNTIME,1747259044361458863,1747259044361459013,150,cudaGetLastError_v3020
RUNTIME,1747259044361459514,1747259044361462584,3070,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044361462865,1747259044361463006,141,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044377849454,1747259044377868782,19328,advectParticles_k
RUNTIME,1747259044361463727,1747259044361471216,7489,cudaLaunchKernel_v7000
RUNTIME,1747259044361471711,1747259044361471854,143,cudaGetLastError_v3020
RUNTIME,1747259044361472381,1747259044361483430,11049,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044361483820,1747259044361483966,146,cudaGetLastError_v3020
RUNTIME,1747259044377808227,1747259044377866377,58150,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044378522006,1747259044378532183,10177,advectVelocity_k
RUNTIME,1747259044377869234,1747259044377886167,16933,cudaLaunchKernel_v7000
RUNTIME,1747259044377886904,1747259044377887307,403,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044378534743,1747259044378540023,5280,vector_fft_r2c
DRIVER,1747259044377893307,1747259044377902264,8957,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378540758,1747259044378547287,6529,regular_fft
DRIVER,1747259044377903552,1747259044377910378,6826,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378548151,1747259044378552855,4704,vector_fft_r2c
DRIVER,1747259044377911324,1747259044377916894,5570,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378553591,1747259044378559927,6336,regular_fft
DRIVER,1747259044377917274,1747259044377922469,5195,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378560759,1747259044378568023,7264,diffuseProject_k
RUNTIME,1747259044377923614,1747259044377929815,6201,cudaLaunchKernel_v7000
RUNTIME,1747259044377930192,1747259044377930344,152,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044378568855,1747259044378575383,6528,regular_fft
DRIVER,1747259044377931618,1747259044377937266,5648,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378576183,1747259044378581111,4928,vector_fft_c2r
DRIVER,1747259044377937790,1747259044377943703,5913,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378581879,1747259044378588215,6336,regular_fft
DRIVER,1747259044377944540,1747259044377949613,5073,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378589239,1747259044378593943,4704,vector_fft_c2r
DRIVER,1747259044377949957,1747259044377954857,4900,cuLaunchKernel
CONCURRENT_KERNEL,1747259044378594776,1747259044378599800,5024,updateVelocity_k
RUNTIME,1747259044377955891,1747259044377962154,6263,cudaLaunchKernel_v7000
RUNTIME,1747259044377962548,1747259044377962666,118,cudaGetLastError_v3020
RUNTIME,1747259044377963344,1747259044377981052,17708,cudaGraphicsMapResources_v3020
RUNTIME,1747259044377981360,1747259044377981469,109,cudaGetLastError_v3020
RUNTIME,1747259044377981809,1747259044377984877,3068,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044377985100,1747259044377985215,115,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044394464698,1747259044394484058,19360,advectParticles_k
RUNTIME,1747259044377985847,1747259044377992592,6745,cudaLaunchKernel_v7000
RUNTIME,1747259044377992978,1747259044377993090,112,cudaGetLastError_v3020
RUNTIME,1747259044377993429,1747259044378003526,10097,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044378003818,1747259044378003930,112,cudaGetLastError_v3020
RUNTIME,1747259044394450760,1747259044394513280,62520,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044395143874,1747259044395151970,8096,advectVelocity_k
RUNTIME,1747259044394515985,1747259044394533737,17752,cudaLaunchKernel_v7000
RUNTIME,1747259044394534472,1747259044394534923,451,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044395152771,1747259044395157731,4960,vector_fft_r2c
DRIVER,1747259044394540859,1747259044394549982,9123,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395158563,1747259044395165091,6528,regular_fft
DRIVER,1747259044394551583,1747259044394558769,7186,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395165859,1747259044395170595,4736,vector_fft_r2c
DRIVER,1747259044394559653,1747259044394565621,5968,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395171395,1747259044395177699,6304,regular_fft
DRIVER,1747259044394566119,1747259044394571653,5534,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395178595,1747259044395185827,7232,diffuseProject_k
RUNTIME,1747259044394572823,1747259044394579326,6503,cudaLaunchKernel_v7000
RUNTIME,1747259044394579790,1747259044394579928,138,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044395186659,1747259044395193187,6528,regular_fft
DRIVER,1747259044394581146,1747259044394587108,5962,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395194019,1747259044395198979,4960,vector_fft_c2r
DRIVER,1747259044394587769,1747259044394594172,6403,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395199715,1747259044395206019,6304,regular_fft
DRIVER,1747259044394595088,1747259044394600306,5218,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395209124,1747259044395213764,4640,vector_fft_c2r
DRIVER,1747259044394600651,1747259044394605774,5123,cuLaunchKernel
CONCURRENT_KERNEL,1747259044395217923,1747259044395222788,4865,updateVelocity_k
RUNTIME,1747259044394606782,1747259044394612922,6140,cudaLaunchKernel_v7000
RUNTIME,1747259044394613298,1747259044394613415,117,cudaGetLastError_v3020
RUNTIME,1747259044394614075,1747259044394631510,17435,cudaGraphicsMapResources_v3020
RUNTIME,1747259044394631798,1747259044394631908,110,cudaGetLastError_v3020
RUNTIME,1747259044394632324,1747259044394635303,2979,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044394635538,1747259044394635639,101,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044411240296,1747259044411259592,19296,advectParticles_k
RUNTIME,1747259044394636309,1747259044394642566,6257,cudaLaunchKernel_v7000
RUNTIME,1747259044394642968,1747259044394643076,108,cudaGetLastError_v3020
RUNTIME,1747259044394643480,1747259044394653438,9958,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044394653724,1747259044394653851,127,cudaGetLastError_v3020
RUNTIME,1747259044411209302,1747259044411272766,63464,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044411929200,1747259044411937361,8161,advectVelocity_k
RUNTIME,1747259044411275499,1747259044411293054,17555,cudaLaunchKernel_v7000
RUNTIME,1747259044411293806,1747259044411294269,463,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044411938097,1747259044411943121,5024,vector_fft_r2c
DRIVER,1747259044411300164,1747259044411308975,8811,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411943889,1747259044411950353,6464,regular_fft
DRIVER,1747259044411310525,1747259044411317223,6698,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411951089,1747259044411955793,4704,vector_fft_r2c
DRIVER,1747259044411318200,1747259044411323767,5567,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411956625,1747259044411962929,6304,regular_fft
DRIVER,1747259044411324209,1747259044411329470,5261,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411963665,1747259044411971089,7424,diffuseProject_k
RUNTIME,1747259044411330693,1747259044411337459,6766,cudaLaunchKernel_v7000
RUNTIME,1747259044411337913,1747259044411338061,148,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044411971921,1747259044411978481,6560,regular_fft
DRIVER,1747259044411339323,1747259044411344891,5568,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411979313,1747259044411984273,4960,vector_fft_c2r
DRIVER,1747259044411345481,1747259044411351630,6149,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411985009,1747259044411991282,6273,regular_fft
DRIVER,1747259044411352485,1747259044411357860,5375,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411992145,1747259044411996850,4705,vector_fft_c2r
DRIVER,1747259044411358217,1747259044411363846,5629,cuLaunchKernel
CONCURRENT_KERNEL,1747259044411997713,1747259044412002641,4928,updateVelocity_k
RUNTIME,1747259044411364867,1747259044411371002,6135,cudaLaunchKernel_v7000
RUNTIME,1747259044411371385,1747259044411371500,115,cudaGetLastError_v3020
RUNTIME,1747259044411372109,1747259044411408203,36094,cudaGraphicsMapResources_v3020
RUNTIME,1747259044411408513,1747259044411408627,114,cudaGetLastError_v3020
RUNTIME,1747259044411409004,1747259044411411990,2986,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044411412206,1747259044411412312,106,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044427905525,1747259044427924565,19040,advectParticles_k
RUNTIME,1747259044411412968,1747259044411419378,6410,cudaLaunchKernel_v7000
RUNTIME,1747259044411419771,1747259044411419891,120,cudaGetLastError_v3020
RUNTIME,1747259044411420283,1747259044411430679,10396,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044411430975,1747259044411431086,111,cudaGetLastError_v3020
RUNTIME,1747259044427859356,1747259044427919405,60049,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044428578525,1747259044428588797,10272,advectVelocity_k
RUNTIME,1747259044427922092,1747259044427940090,17998,cudaLaunchKernel_v7000
RUNTIME,1747259044427940905,1747259044427941459,554,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044428590269,1747259044428595517,5248,vector_fft_r2c
DRIVER,1747259044427947350,1747259044427956174,8824,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428596285,1747259044428602781,6496,regular_fft
DRIVER,1747259044427957729,1747259044427964937,7208,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428603645,1747259044428608317,4672,vector_fft_r2c
DRIVER,1747259044427965942,1747259044427971828,5886,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428609149,1747259044428615453,6304,regular_fft
DRIVER,1747259044427972226,1747259044427977616,5390,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428616222,1747259044428623678,7456,diffuseProject_k
RUNTIME,1747259044427978888,1747259044427985321,6433,cudaLaunchKernel_v7000
RUNTIME,1747259044427985770,1747259044427985959,189,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044428624445,1747259044428630973,6528,regular_fft
DRIVER,1747259044427987242,1747259044428006056,18814,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428631806,1747259044428636702,4896,vector_fft_c2r
DRIVER,1747259044428006753,1747259044428013149,6396,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428637470,1747259044428643806,6336,regular_fft
DRIVER,1747259044428014089,1747259044428019363,5274,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428644670,1747259044428649374,4704,vector_fft_c2r
DRIVER,1747259044428019715,1747259044428025253,5538,cuLaunchKernel
CONCURRENT_KERNEL,1747259044428650206,1747259044428655070,4864,updateVelocity_k
RUNTIME,1747259044428026282,1747259044428032348,6066,cudaLaunchKernel_v7000
RUNTIME,1747259044428032727,1747259044428032841,114,cudaGetLastError_v3020
RUNTIME,1747259044428033612,1747259044428051836,18224,cudaGraphicsMapResources_v3020
RUNTIME,1747259044428052122,1747259044428052234,112,cudaGetLastError_v3020
RUNTIME,1747259044428052619,1747259044428055744,3125,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259044428070208,1747259044428070321,113,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044444575330,1747259044444594754,19424,advectParticles_k
RUNTIME,1747259044428071100,1747259044428077687,6587,cudaLaunchKernel_v7000
RUNTIME,1747259044428078084,1747259044428078185,101,cudaGetLastError_v3020
RUNTIME,1747259044428078569,1747259044428095299,16730,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259044428095579,1747259044428095688,109,cudaGetLastError_v3020
RUNTIME,1747259044444548637,1747259044444609257,60620,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259044445259946,1747259044445268010,8064,advectVelocity_k
RUNTIME,1747259044444612033,1747259044444630333,18300,cudaLaunchKernel_v7000
RUNTIME,1747259044444631080,1747259044444631525,445,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044445268778,1747259044445273802,5024,vector_fft_r2c
DRIVER,1747259044444637514,1747259044444660292,22778,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445274634,1747259044445281162,6528,regular_fft
DRIVER,1747259044444662052,1747259044444668678,6626,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445281994,1747259044445286794,4800,vector_fft_r2c
DRIVER,1747259044444669764,1747259044444675727,5963,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445287530,1747259044445293834,6304,regular_fft
DRIVER,1747259044444676115,1747259044444681486,5371,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445294570,1747259044445301642,7072,diffuseProject_k
RUNTIME,1747259044444682828,1747259044444689440,6612,cudaLaunchKernel_v7000
RUNTIME,1747259044444689878,1747259044444690081,203,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259044445302475,1747259044445308971,6496,regular_fft
DRIVER,1747259044444691395,1747259044444697063,5668,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445309706,1747259044445314635,4929,vector_fft_c2r
DRIVER,1747259044444697786,1747259044444703613,5827,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445315434,1747259044445321739,6305,regular_fft
DRIVER,1747259044444704456,1747259044444709818,5362,cuLaunchKernel
CONCURRENT_KERNEL,1747259044445324619,1747259044445329291,4672,vector_fft_c2r
DRIVER,1747259044444710234,1747259044444715374,5140,cuLaunchKernel
